Date,CO2,CO2_1,CO2_2,CO2_3,CO2_4,target_1,target_2,target_3
1992-03-02,358.56,358.08500000000004,357.61,357.63,357.19,356.79,356.76,356.62
1992-03-09,358.08500000000004,357.61,357.63,357.19,356.79,356.76,356.62,356.27
1992-03-16,357.61,357.63,357.19,356.79,356.76,356.62,356.27,356.22
1992-03-23,357.63,357.19,356.79,356.76,356.62,356.27,356.22,356.16
1992-03-30,357.19,356.79,356.76,356.62,356.27,356.22,356.16,356.04
1992-04-06,356.79,356.76,356.62,356.27,356.22,356.16,356.04,356.04
1992-04-13,356.76,356.62,356.27,356.22,356.16,356.04,356.04,355.985
1992-04-20,356.62,356.27,356.22,356.16,356.04,356.04,355.985,355.93
1992-04-27,356.27,356.22,356.16,356.04,356.04,355.985,355.93,355.85
1992-05-04,356.22,356.16,356.04,356.04,355.985,355.93,355.85,356.11
1992-05-11,356.16,356.04,356.04,355.985,355.93,355.85,356.11,356.23
1992-05-18,356.04,356.04,355.985,355.93,355.85,356.11,356.23,356.74
1992-05-25,356.04,355.985,355.93,355.85,356.11,356.23,356.74,356.75
1992-06-01,355.985,355.93,355.85,356.11,356.23,356.74,356.75,357.06
1992-06-08,355.93,355.85,356.11,356.23,356.74,356.75,357.06,357.41
1992-06-15,355.85,356.11,356.23,356.74,356.75,357.06,357.41,357.69
1992-06-22,356.11,356.23,356.74,356.75,357.06,357.41,357.69,358.21
1992-06-29,356.23,356.74,356.75,357.06,357.41,357.69,358.21,358.35
1992-07-06,356.74,356.75,357.06,357.41,357.69,358.21,358.35,358.81
1992-07-13,356.75,357.06,357.41,357.69,358.21,358.35,358.81,359.1
1992-07-20,357.06,357.41,357.69,358.21,358.35,358.81,359.1,359.43
1992-07-27,357.41,357.69,358.21,358.35,358.81,359.1,359.43,359.88
1992-08-03,357.69,358.21,358.35,358.81,359.1,359.43,359.88,360.31
1992-08-10,358.21,358.35,358.81,359.1,359.43,359.88,360.31,360.62
1992-08-17,358.35,358.81,359.1,359.43,359.88,360.31,360.62,360.93
1992-08-24,358.81,359.1,359.43,359.88,360.31,360.62,360.93,361.17
1992-08-31,359.1,359.43,359.88,360.31,360.62,360.93,361.17,361.59
1992-09-07,359.43,359.88,360.31,360.62,360.93,361.17,361.59,361.81
1992-09-14,359.88,360.31,360.62,360.93,361.17,361.59,361.81,362.03
1992-09-21,360.31,360.62,360.93,361.17,361.59,361.81,362.03,362.25
1992-09-28,360.62,360.93,361.17,361.59,361.81,362.03,362.25,362.23
1992-10-05,360.93,361.17,361.59,361.81,362.03,362.25,362.23,362.44
1992-10-12,361.17,361.59,361.81,362.03,362.25,362.23,362.44,362.5
1992-10-19,361.59,361.81,362.03,362.25,362.23,362.44,362.5,362.56
1992-10-26,361.81,362.03,362.25,362.23,362.44,362.5,362.56,362.63
1992-11-02,362.03,362.25,362.23,362.44,362.5,362.56,362.63,362.23
1992-11-09,362.25,362.23,362.44,362.5,362.56,362.63,362.23,362.31
1992-11-16,362.23,362.44,362.5,362.56,362.63,362.23,362.31,362.13
1992-11-23,362.44,362.5,362.56,362.63,362.23,362.31,362.13,362.02
1992-11-30,362.5,362.56,362.63,362.23,362.31,362.13,362.02,361.705
1992-12-07,362.56,362.63,362.23,362.31,362.13,362.02,361.705,361.39
1992-12-14,362.63,362.23,362.31,362.13,362.02,361.705,361.39,361.1
1992-12-21,362.23,362.31,362.13,362.02,361.705,361.39,361.1,360.81
1992-12-28,362.31,362.13,362.02,361.705,361.39,361.1,360.81,360.68
1993-01-04,362.13,362.02,361.705,361.39,361.1,360.81,360.68,360.24
1993-01-11,362.02,361.705,361.39,361.1,360.81,360.68,360.24,359.8833333333333
1993-01-18,361.705,361.39,361.1,360.81,360.68,360.24,359.8833333333333,359.5266666666667
1993-01-25,361.39,361.1,360.81,360.68,360.24,359.8833333333333,359.5266666666667,359.17
1993-02-01,361.1,360.81,360.68,360.24,359.8833333333333,359.5266666666667,359.17,358.83333333333337
1993-02-08,360.81,360.68,360.24,359.8833333333333,359.5266666666667,359.17,358.83333333333337,358.49666666666667
1993-02-15,360.68,360.24,359.8833333333333,359.5266666666667,359.17,358.83333333333337,358.49666666666667,358.16
1993-02-22,360.24,359.8833333333333,359.5266666666667,359.17,358.83333333333337,358.49666666666667,358.16,358.08
1993-03-01,359.8833333333333,359.5266666666667,359.17,358.83333333333337,358.49666666666667,358.16,358.08,357.87
1993-03-08,359.5266666666667,359.17,358.83333333333337,358.49666666666667,358.16,358.08,357.87,357.46
1993-03-15,359.17,358.83333333333337,358.49666666666667,358.16,358.08,357.87,357.46,357.54
1993-03-22,358.83333333333337,358.49666666666667,358.16,358.08,357.87,357.46,357.54,357.27
1993-03-29,358.49666666666667,358.16,358.08,357.87,357.46,357.54,357.27,357.24
1993-04-05,358.16,358.08,357.87,357.46,357.54,357.27,357.24,357.34
1993-04-12,358.08,357.87,357.46,357.54,357.27,357.24,357.34,357.26
1993-04-19,357.87,357.46,357.54,357.27,357.24,357.34,357.26,357.18
1993-04-26,357.46,357.54,357.27,357.24,357.34,357.26,357.18,357.2
1993-05-03,357.54,357.27,357.24,357.34,357.26,357.18,357.2,357.2
1993-05-10,357.27,357.24,357.34,357.26,357.18,357.2,357.2,357.51
1993-05-17,357.24,357.34,357.26,357.18,357.2,357.2,357.51,357.76
1993-05-24,357.34,357.26,357.18,357.2,357.2,357.51,357.76,357.92
1993-05-31,357.26,357.18,357.2,357.2,357.51,357.76,357.92,358.28
1993-06-07,357.18,357.2,357.2,357.51,357.76,357.92,358.28,358.6
1993-06-14,357.2,357.2,357.51,357.76,357.92,358.28,358.6,358.905
1993-06-21,357.2,357.51,357.76,357.92,358.28,358.6,358.905,359.21
1993-06-28,357.51,357.76,357.92,358.28,358.6,358.905,359.21,359.66
1993-07-05,357.76,357.92,358.28,358.6,358.905,359.21,359.66,360.06
1993-07-12,357.92,358.28,358.6,358.905,359.21,359.66,360.06,360.29
1993-07-19,358.28,358.6,358.905,359.21,359.66,360.06,360.29,360.93
1993-07-26,358.6,358.905,359.21,359.66,360.06,360.29,360.93,361.16
1993-08-02,358.905,359.21,359.66,360.06,360.29,360.93,361.16,361.55
1993-08-09,359.21,359.66,360.06,360.29,360.93,361.16,361.55,361.97
1993-08-16,359.66,360.06,360.29,360.93,361.16,361.55,361.97,362.27333333333337
1993-08-23,360.06,360.29,360.93,361.16,361.55,361.97,362.27333333333337,362.57666666666665
1993-08-30,360.29,360.93,361.16,361.55,361.97,362.27333333333337,362.57666666666665,362.88
1993-09-06,360.93,361.16,361.55,361.97,362.27333333333337,362.57666666666665,362.88,363.04
1993-09-13,361.16,361.55,361.97,362.27333333333337,362.57666666666665,362.88,363.04,363.36
1993-09-20,361.55,361.97,362.27333333333337,362.57666666666665,362.88,363.04,363.36,363.4
1993-09-27,361.97,362.27333333333337,362.57666666666665,362.88,363.04,363.36,363.4,363.66
1993-10-04,362.27333333333337,362.57666666666665,362.88,363.04,363.36,363.4,363.66,363.75
1993-10-11,362.57666666666665,362.88,363.04,363.36,363.4,363.66,363.75,363.79
1993-10-18,362.88,363.04,363.36,363.4,363.66,363.75,363.79,363.82
1993-10-25,363.04,363.36,363.4,363.66,363.75,363.79,363.82,363.75
1993-11-01,363.36,363.4,363.66,363.75,363.79,363.82,363.75,363.68
1993-11-08,363.4,363.66,363.75,363.79,363.82,363.75,363.68,363.63
1993-11-15,363.66,363.75,363.79,363.82,363.75,363.68,363.63,363.49
1993-11-22,363.75,363.79,363.82,363.75,363.68,363.63,363.49,363.18
1993-11-29,363.79,363.82,363.75,363.68,363.63,363.49,363.18,363.19
1993-12-06,363.82,363.75,363.68,363.63,363.49,363.18,363.19,362.73
1993-12-13,363.75,363.68,363.63,363.49,363.18,363.19,362.73,362.64
1993-12-20,363.68,363.63,363.49,363.18,363.19,362.73,362.64,362.28
1993-12-27,363.63,363.49,363.18,363.19,362.73,362.64,362.28,361.86
1994-01-03,363.49,363.18,363.19,362.73,362.64,362.28,361.86,361.5
1994-01-10,363.18,363.19,362.73,362.64,362.28,361.86,361.5,361.14
1994-01-17,363.19,362.73,362.64,362.28,361.86,361.5,361.14,360.91999999999996
1994-01-24,362.73,362.64,362.28,361.86,361.5,361.14,360.91999999999996,360.7
1994-01-31,362.64,362.28,361.86,361.5,361.14,360.91999999999996,360.7,360.2
1994-02-07,362.28,361.86,361.5,361.14,360.91999999999996,360.7,360.2,360.1
1994-02-14,361.86,361.5,361.14,360.91999999999996,360.7,360.2,360.1,359.64
1994-02-21,361.5,361.14,360.91999999999996,360.7,360.2,360.1,359.64,359.43
1994-02-28,361.14,360.91999999999996,360.7,360.2,360.1,359.64,359.43,359.19
1994-03-07,360.91999999999996,360.7,360.2,360.1,359.64,359.43,359.19,358.94
1994-03-14,360.7,360.2,360.1,359.64,359.43,359.19,358.94,358.83000000000004
1994-03-21,360.2,360.1,359.64,359.43,359.19,358.94,358.83000000000004,358.72
1994-03-28,360.1,359.64,359.43,359.19,358.94,358.83000000000004,358.72,358.36
1994-04-04,359.64,359.43,359.19,358.94,358.83000000000004,358.72,358.36,358.33000000000004
1994-04-11,359.43,359.19,358.94,358.83000000000004,358.72,358.36,358.33000000000004,358.3
1994-04-18,359.19,358.94,358.83000000000004,358.72,358.36,358.33000000000004,358.3,358.6
1994-04-25,358.94,358.83000000000004,358.72,358.36,358.33000000000004,358.3,358.6,358.68
1994-05-02,358.83000000000004,358.72,358.36,358.33000000000004,358.3,358.6,358.68,358.74
1994-05-09,358.72,358.36,358.33000000000004,358.3,358.6,358.68,358.74,358.8
1994-05-16,358.36,358.33000000000004,358.3,358.6,358.68,358.74,358.8,358.93
1994-05-23,358.33000000000004,358.3,358.6,358.68,358.74,358.8,358.93,359.25
1994-05-30,358.3,358.6,358.68,358.74,358.8,358.93,359.25,359.51
1994-06-06,358.6,358.68,358.74,358.8,358.93,359.25,359.51,359.92
1994-06-13,358.68,358.74,358.8,358.93,359.25,359.51,359.92,360.3
1994-06-20,358.74,358.8,358.93,359.25,359.51,359.92,360.3,360.65
1994-06-27,358.8,358.93,359.25,359.51,359.92,360.3,360.65,360.82
1994-07-04,358.93,359.25,359.51,359.92,360.3,360.65,360.82,361.23
1994-07-11,359.25,359.51,359.92,360.3,360.65,360.82,361.23,361.47
1994-07-18,359.51,359.92,360.3,360.65,360.82,361.23,361.47,361.94
1994-07-25,359.92,360.3,360.65,360.82,361.23,361.47,361.94,362.44
1994-08-01,360.3,360.65,360.82,361.23,361.47,361.94,362.44,362.94
1994-08-08,360.65,360.82,361.23,361.47,361.94,362.44,362.94,363.02
1994-08-15,360.82,361.23,361.47,361.94,362.44,362.94,363.02,363.42
1994-08-22,361.23,361.47,361.94,362.44,362.94,363.02,363.42,363.8
1994-08-29,361.47,361.94,362.44,362.94,363.02,363.42,363.8,364.13
1994-09-05,361.94,362.44,362.94,363.02,363.42,363.8,364.13,364.28
1994-09-12,362.44,362.94,363.02,363.42,363.8,364.13,364.28,364.63
1994-09-19,362.94,363.02,363.42,363.8,364.13,364.28,364.63,364.73
1994-09-26,363.02,363.42,363.8,364.13,364.28,364.63,364.73,364.93
1994-10-03,363.42,363.8,364.13,364.28,364.63,364.73,364.93,365.1
1994-10-10,363.8,364.13,364.28,364.63,364.73,364.93,365.1,365.11
1994-10-17,364.13,364.28,364.63,364.73,364.93,365.1,365.11,365.09
1994-10-24,364.28,364.63,364.73,364.93,365.1,365.11,365.09,365.1
1994-10-31,364.63,364.73,364.93,365.1,365.11,365.09,365.1,365.04
1994-11-07,364.73,364.93,365.1,365.11,365.09,365.1,365.04,364.91
1994-11-14,364.93,365.1,365.11,365.09,365.1,365.04,364.91,364.78
1994-11-21,365.1,365.11,365.09,365.1,365.04,364.91,364.78,364.78
1994-11-28,365.11,365.09,365.1,365.04,364.91,364.78,364.78,364.46
1994-12-05,365.09,365.1,365.04,364.91,364.78,364.78,364.46,364.13
1994-12-12,365.1,365.04,364.91,364.78,364.78,364.46,364.13,363.96
1994-12-19,365.04,364.91,364.78,364.78,364.46,364.13,363.96,363.67999999999995
1994-12-26,364.91,364.78,364.78,364.46,364.13,363.96,363.67999999999995,363.4
1995-01-02,364.78,364.78,364.46,364.13,363.96,363.67999999999995,363.4,362.99
1995-01-09,364.78,364.46,364.13,363.96,363.67999999999995,363.4,362.99,362.61
1995-01-16,364.46,364.13,363.96,363.67999999999995,363.4,362.99,362.61,362.33
1995-01-23,364.13,363.96,363.67999999999995,363.4,362.99,362.61,362.33,361.8
1995-01-30,363.96,363.67999999999995,363.4,362.99,362.61,362.33,361.8,361.52
1995-02-06,363.67999999999995,363.4,362.99,362.61,362.33,361.8,361.52,361.2
1995-02-13,363.4,362.99,362.61,362.33,361.8,361.52,361.2,361.03
1995-02-20,362.99,362.61,362.33,361.8,361.52,361.2,361.03,360.92
1995-02-27,362.61,362.33,361.8,361.52,361.2,361.03,360.92,360.72
1995-03-06,362.33,361.8,361.52,361.2,361.03,360.92,360.72,360.35
1995-03-13,361.8,361.52,361.2,361.03,360.92,360.72,360.35,360.15
1995-03-20,361.52,361.2,361.03,360.92,360.72,360.35,360.15,359.78
1995-03-27,361.2,361.03,360.92,360.72,360.35,360.15,359.78,359.8
1995-04-03,361.03,360.92,360.72,360.35,360.15,359.78,359.8,359.71
1995-04-10,360.92,360.72,360.35,360.15,359.78,359.8,359.71,359.71
1995-04-17,360.72,360.35,360.15,359.78,359.8,359.71,359.71,359.77
1995-04-24,360.35,360.15,359.78,359.8,359.71,359.71,359.77,359.81
1995-05-01,360.15,359.78,359.8,359.71,359.71,359.77,359.81,359.77
1995-05-08,359.78,359.8,359.71,359.71,359.77,359.81,359.77,360.19
1995-05-15,359.8,359.71,359.71,359.77,359.81,359.77,360.19,360.2
1995-05-22,359.71,359.71,359.77,359.81,359.77,360.19,360.2,360.55
1995-05-29,359.71,359.77,359.81,359.77,360.19,360.2,360.55,361.0
1995-06-05,359.77,359.81,359.77,360.19,360.2,360.55,361.0,361.075
1995-06-12,359.81,359.77,360.19,360.2,360.55,361.0,361.075,361.15
1995-06-19,359.77,360.19,360.2,360.55,361.0,361.075,361.15,361.72
1995-06-26,360.19,360.2,360.55,361.0,361.075,361.15,361.72,362.22
1995-07-03,360.2,360.55,361.0,361.075,361.15,361.72,362.22,362.68
1995-07-10,360.55,361.0,361.075,361.15,361.72,362.22,362.68,362.74
1995-07-17,361.0,361.075,361.15,361.72,362.22,362.68,362.74,363.3
1995-07-24,361.075,361.15,361.72,362.22,362.68,362.74,363.3,363.59
1995-07-31,361.15,361.72,362.22,362.68,362.74,363.3,363.59,364.0
1995-08-07,361.72,362.22,362.68,362.74,363.3,363.59,364.0,364.64
1995-08-14,362.22,362.68,362.74,363.3,363.59,364.0,364.64,364.855
1995-08-21,362.68,362.74,363.3,363.59,364.0,364.64,364.855,365.07
1995-08-28,362.74,363.3,363.59,364.0,364.64,364.855,365.07,365.39
1995-09-04,363.3,363.59,364.0,364.64,364.855,365.07,365.39,365.72
1995-09-11,363.59,364.0,364.64,364.855,365.07,365.39,365.72,365.86
1995-09-18,364.0,364.64,364.855,365.07,365.39,365.72,365.86,366.08
1995-09-25,364.64,364.855,365.07,365.39,365.72,365.86,366.08,366.21500000000003
1995-10-02,364.855,365.07,365.39,365.72,365.86,366.08,366.21500000000003,366.35
1995-10-09,365.07,365.39,365.72,365.86,366.08,366.21500000000003,366.35,366.37
1995-10-16,365.39,365.72,365.86,366.08,366.21500000000003,366.35,366.37,366.49
1995-10-23,365.72,365.86,366.08,366.21500000000003,366.35,366.37,366.49,366.38
1995-10-30,365.86,366.08,366.21500000000003,366.35,366.37,366.49,366.38,366.4
1995-11-06,366.08,366.21500000000003,366.35,366.37,366.49,366.38,366.4,366.26
1995-11-13,366.21500000000003,366.35,366.37,366.49,366.38,366.4,366.26,366.24
1995-11-20,366.35,366.37,366.49,366.38,366.4,366.26,366.24,365.95
1995-11-27,366.37,366.49,366.38,366.4,366.26,366.24,365.95,365.57
1995-12-04,366.49,366.38,366.4,366.26,366.24,365.95,365.57,365.63
1995-12-11,366.38,366.4,366.26,366.24,365.95,365.57,365.63,365.15
1995-12-18,366.4,366.26,366.24,365.95,365.57,365.63,365.15,364.865
1995-12-25,366.26,366.24,365.95,365.57,365.63,365.15,364.865,364.58
1996-01-01,366.24,365.95,365.57,365.63,365.15,364.865,364.58,364.45
1996-01-08,365.95,365.57,365.63,365.15,364.865,364.58,364.45,363.77
1996-01-15,365.57,365.63,365.15,364.865,364.58,364.45,363.77,363.96
1996-01-22,365.63,365.15,364.865,364.58,364.45,363.77,363.96,363.42
1996-01-29,365.15,364.865,364.58,364.45,363.77,363.96,363.42,363.01
1996-02-05,364.865,364.58,364.45,363.77,363.96,363.42,363.01,362.66
1996-02-12,364.58,364.45,363.77,363.96,363.42,363.01,362.66,362.4
1996-02-19,364.45,363.77,363.96,363.42,363.01,362.66,362.4,362.15
1996-02-26,363.77,363.96,363.42,363.01,362.66,362.4,362.15,361.91
1996-03-04,363.96,363.42,363.01,362.66,362.4,362.15,361.91,361.68
1996-03-11,363.42,363.01,362.66,362.4,362.15,361.91,361.68,361.44
1996-03-18,363.01,362.66,362.4,362.15,361.91,361.68,361.44,361.26
1996-03-25,362.66,362.4,362.15,361.91,361.68,361.44,361.26,361.15
1996-04-01,362.4,362.15,361.91,361.68,361.44,361.26,361.15,361.08
1996-04-08,362.15,361.91,361.68,361.44,361.26,361.15,361.08,361.18
1996-04-15,361.91,361.68,361.44,361.26,361.15,361.08,361.18,361.14
1996-04-22,361.68,361.44,361.26,361.15,361.08,361.18,361.14,360.85
1996-04-29,361.44,361.26,361.15,361.08,361.18,361.14,360.85,361.31
1996-05-06,361.26,361.15,361.08,361.18,361.14,360.85,361.31,361.4
1996-05-13,361.15,361.08,361.18,361.14,360.85,361.31,361.4,361.57
1996-05-20,361.08,361.18,361.14,360.85,361.31,361.4,361.57,361.865
1996-05-27,361.18,361.14,360.85,361.31,361.4,361.57,361.865,362.16
1996-06-03,361.14,360.85,361.31,361.4,361.57,361.865,362.16,362.43
1996-06-10,360.85,361.31,361.4,361.57,361.865,362.16,362.43,362.57
1996-06-17,361.31,361.4,361.57,361.865,362.16,362.43,362.57,363.03
1996-06-24,361.4,361.57,361.865,362.16,362.43,362.57,363.03,363.25
1996-07-01,361.57,361.865,362.16,362.43,362.57,363.03,363.25,363.58
1996-07-08,361.865,362.16,362.43,362.57,363.03,363.25,363.58,364.03
1996-07-15,362.16,362.43,362.57,363.03,363.25,363.58,364.03,364.57
1996-07-22,362.43,362.57,363.03,363.25,363.58,364.03,364.57,364.96
1996-07-29,362.57,363.03,363.25,363.58,364.03,364.57,364.96,365.3
1996-08-05,363.03,363.25,363.58,364.03,364.57,364.96,365.3,365.68
1996-08-12,363.25,363.58,364.03,364.57,364.96,365.3,365.68,366.01
1996-08-19,363.58,364.03,364.57,364.96,365.3,365.68,366.01,366.23
1996-08-26,364.03,364.57,364.96,365.3,365.68,366.01,366.23,366.64
1996-09-02,364.57,364.96,365.3,365.68,366.01,366.23,366.64,366.95
1996-09-09,364.96,365.3,365.68,366.01,366.23,366.64,366.95,367.19
1996-09-16,365.3,365.68,366.01,366.23,366.64,366.95,367.19,367.37
1996-09-23,365.68,366.01,366.23,366.64,366.95,367.19,367.37,367.55
1996-09-30,366.01,366.23,366.64,366.95,367.19,367.37,367.55,367.64
1996-10-07,366.23,366.64,366.95,367.19,367.37,367.55,367.64,367.8
1996-10-14,366.64,366.95,367.19,367.37,367.55,367.64,367.8,367.73
1996-10-21,366.95,367.19,367.37,367.55,367.64,367.8,367.73,367.64
1996-10-28,367.19,367.37,367.55,367.64,367.8,367.73,367.64,367.66
1996-11-04,367.37,367.55,367.64,367.8,367.73,367.64,367.66,367.525
1996-11-11,367.55,367.64,367.8,367.73,367.64,367.66,367.525,367.39
1996-11-18,367.64,367.8,367.73,367.64,367.66,367.525,367.39,367.2
1996-11-25,367.8,367.73,367.64,367.66,367.525,367.39,367.2,367.01
1996-12-02,367.73,367.64,367.66,367.525,367.39,367.2,367.01,366.82
1996-12-09,367.64,367.66,367.525,367.39,367.2,367.01,366.82,366.4
1996-12-16,367.66,367.525,367.39,367.2,367.01,366.82,366.4,366.32
1996-12-23,367.525,367.39,367.2,367.01,366.82,366.4,366.32,366.0
1996-12-30,367.39,367.2,367.01,366.82,366.4,366.32,366.0,365.59
1997-01-06,367.2,367.01,366.82,366.4,366.32,366.0,365.59,365.41
1997-01-13,367.01,366.82,366.4,366.32,366.0,365.59,365.41,365.1
1997-01-20,366.82,366.4,366.32,366.0,365.59,365.41,365.1,364.51
1997-01-27,366.4,366.32,366.0,365.59,365.41,365.1,364.51,364.27
1997-02-03,366.32,366.0,365.59,365.41,365.1,364.51,364.27,363.95
1997-02-10,366.0,365.59,365.41,365.1,364.51,364.27,363.95,363.63
1997-02-17,365.59,365.41,365.1,364.51,364.27,363.95,363.63,363.52
1997-02-24,365.41,365.1,364.51,364.27,363.95,363.63,363.52,363.17
1997-03-03,365.1,364.51,364.27,363.95,363.63,363.52,363.17,363.00333333333333
1997-03-10,364.51,364.27,363.95,363.63,363.52,363.17,363.00333333333333,362.8366666666667
1997-03-17,364.27,363.95,363.63,363.52,363.17,363.00333333333333,362.8366666666667,362.67
1997-03-24,363.95,363.63,363.52,363.17,363.00333333333333,362.8366666666667,362.67,362.36
1997-03-31,363.63,363.52,363.17,363.00333333333333,362.8366666666667,362.67,362.36,362.41
1997-04-07,363.52,363.17,363.00333333333333,362.8366666666667,362.67,362.36,362.41,362.4
1997-04-14,363.17,363.00333333333333,362.8366666666667,362.67,362.36,362.41,362.4,362.51
1997-04-21,363.00333333333333,362.8366666666667,362.67,362.36,362.41,362.4,362.51,362.3
1997-04-28,362.8366666666667,362.67,362.36,362.41,362.4,362.51,362.3,362.51750000000004
1997-05-05,362.67,362.36,362.41,362.4,362.51,362.3,362.51750000000004,362.735
1997-05-12,362.36,362.41,362.4,362.51,362.3,362.51750000000004,362.735,362.9525
1997-05-19,362.41,362.4,362.51,362.3,362.51750000000004,362.735,362.9525,363.17
1997-05-26,362.4,362.51,362.3,362.51750000000004,362.735,362.9525,363.17,363.32
1997-06-02,362.51,362.3,362.51750000000004,362.735,362.9525,363.17,363.32,363.53
1997-06-09,362.3,362.51750000000004,362.735,362.9525,363.17,363.32,363.53,363.97
1997-06-16,362.51750000000004,362.735,362.9525,363.17,363.32,363.53,363.97,364.13
1997-06-23,362.735,362.9525,363.17,363.32,363.53,363.97,364.13,364.63
1997-06-30,362.9525,363.17,363.32,363.53,363.97,364.13,364.63,365.0
1997-07-07,363.17,363.32,363.53,363.97,364.13,364.63,365.0,365.43
1997-07-14,363.32,363.53,363.97,364.13,364.63,365.0,365.43,365.99
1997-07-21,363.53,363.97,364.13,364.63,365.0,365.43,365.99,366.14
1997-07-28,363.97,364.13,364.63,365.0,365.43,365.99,366.14,366.43
1997-08-04,364.13,364.63,365.0,365.43,365.99,366.14,366.43,366.85
1997-08-11,364.63,365.0,365.43,365.99,366.14,366.43,366.85,367.02
1997-08-18,365.0,365.43,365.99,366.14,366.43,366.85,367.02,367.47
1997-08-25,365.43,365.99,366.14,366.43,366.85,367.02,367.47,367.8
1997-09-01,365.99,366.14,366.43,366.85,367.02,367.47,367.8,368.07
1997-09-08,366.14,366.43,366.85,367.02,367.47,367.8,368.07,368.39
1997-09-15,366.43,366.85,367.02,367.47,367.8,368.07,368.39,368.5
1997-09-22,366.85,367.02,367.47,367.8,368.07,368.39,368.5,368.87
1997-09-29,367.02,367.47,367.8,368.07,368.39,368.5,368.87,368.925
1997-10-06,367.47,367.8,368.07,368.39,368.5,368.87,368.925,368.98
1997-10-13,367.8,368.07,368.39,368.5,368.87,368.925,368.98,368.99
1997-10-20,368.07,368.39,368.5,368.87,368.925,368.98,368.99,369.04
1997-10-27,368.39,368.5,368.87,368.925,368.98,368.99,369.04,369.07
1997-11-03,368.5,368.87,368.925,368.98,368.99,369.04,369.07,368.82
1997-11-10,368.87,368.925,368.98,368.99,369.04,369.07,368.82,368.72
1997-11-17,368.925,368.98,368.99,369.04,369.07,368.82,368.72,368.59
1997-11-24,368.98,368.99,369.04,369.07,368.82,368.72,368.59,368.29
1997-12-01,368.99,369.04,369.07,368.82,368.72,368.59,368.29,368.12
1997-12-08,369.04,369.07,368.82,368.72,368.59,368.29,368.12,367.89
1997-12-15,369.07,368.82,368.72,368.59,368.29,368.12,367.89,367.74
1997-12-22,368.82,368.72,368.59,368.29,368.12,367.89,367.74,367.38
1997-12-29,368.72,368.59,368.29,368.12,367.89,367.74,367.38,367.05
1998-01-05,368.59,368.29,368.12,367.89,367.74,367.38,367.05,366.79
1998-01-12,368.29,368.12,367.89,367.74,367.38,367.05,366.79,366.35
1998-01-19,368.12,367.89,367.74,367.38,367.05,366.79,366.35,366.07
1998-01-26,367.89,367.74,367.38,367.05,366.79,366.35,366.07,365.69
1998-02-02,367.74,367.38,367.05,366.79,366.35,366.07,365.69,365.41
1998-02-09,367.38,367.05,366.79,366.35,366.07,365.69,365.41,365.11333333333334
1998-02-16,367.05,366.79,366.35,366.07,365.69,365.41,365.11333333333334,364.81666666666666
1998-02-23,366.79,366.35,366.07,365.69,365.41,365.11333333333334,364.81666666666666,364.52
1998-03-02,366.35,366.07,365.69,365.41,365.11333333333334,364.81666666666666,364.52,364.44
1998-03-09,366.07,365.69,365.41,365.11333333333334,364.81666666666666,364.52,364.44,364.19
1998-03-16,365.69,365.41,365.11333333333334,364.81666666666666,364.52,364.44,364.19,364.03
1998-03-23,365.41,365.11333333333334,364.81666666666666,364.52,364.44,364.19,364.03,363.93
1998-03-30,365.11333333333334,364.81666666666666,364.52,364.44,364.19,364.03,363.93,363.81
1998-04-06,364.81666666666666,364.52,364.44,364.19,364.03,363.93,363.81,363.69
1998-04-13,364.52,364.44,364.19,364.03,363.93,363.81,363.69,363.61
1998-04-20,364.44,364.19,364.03,363.93,363.81,363.69,363.61,363.68
1998-04-27,364.19,364.03,363.93,363.81,363.69,363.61,363.68,363.86
1998-05-04,364.03,363.93,363.81,363.69,363.61,363.68,363.86,364.05
1998-05-11,363.93,363.81,363.69,363.61,363.68,363.86,364.05,364.08
1998-05-18,363.81,363.69,363.61,363.68,363.86,364.05,364.08,364.26
1998-05-25,363.69,363.61,363.68,363.86,364.05,364.08,364.26,364.5025
1998-06-01,363.61,363.68,363.86,364.05,364.08,364.26,364.5025,364.745
1998-06-08,363.68,363.86,364.05,364.08,364.26,364.5025,364.745,364.9875
1998-06-15,363.86,364.05,364.08,364.26,364.5025,364.745,364.9875,365.23
1998-06-22,364.05,364.08,364.26,364.5025,364.745,364.9875,365.23,365.76
1998-06-29,364.08,364.26,364.5025,364.745,364.9875,365.23,365.76,366.06
1998-07-06,364.26,364.5025,364.745,364.9875,365.23,365.76,366.06,366.51
1998-07-13,364.5025,364.745,364.9875,365.23,365.76,366.06,366.51,366.9
1998-07-20,364.745,364.9875,365.23,365.76,366.06,366.51,366.9,367.29
1998-07-27,364.9875,365.23,365.76,366.06,366.51,366.9,367.29,367.86
1998-08-03,365.23,365.76,366.06,366.51,366.9,367.29,367.86,368.12
1998-08-10,365.76,366.06,366.51,366.9,367.29,367.86,368.12,368.47
1998-08-17,366.06,366.51,366.9,367.29,367.86,368.12,368.47,368.84
1998-08-24,366.51,366.9,367.29,367.86,368.12,368.47,368.84,368.98
1998-08-31,366.9,367.29,367.86,368.12,368.47,368.84,368.98,369.48
1998-09-07,367.29,367.86,368.12,368.47,368.84,368.98,369.48,369.69500000000005
1998-09-14,367.86,368.12,368.47,368.84,368.98,369.48,369.69500000000005,369.91
1998-09-21,368.12,368.47,368.84,368.98,369.48,369.69500000000005,369.91,369.92
